Solyc06g074730	SlAGO5	Argonaute 5
Solyc06g074740	tvps41	LEU86662  VPS41
Solyc06g074820	SlTIP1.1	tonoplast intrinsic protein 1.1
Solyc06g074910	c	potato leaf
Solyc06g074950	SlSAUR62	Small auxin up-regulated RNA62
Solyc06g074990	nrt2c2	putative high affinity nitrate transporter 2
Solyc06g075510	AP2e	APETALA2e
Solyc06g075650	SlTIP1.2	tonoplast intrinsic protein 1.2
Solyc06g075690	AF416289	auxin-regulated protein AF416289
Solyc06g076020	hsc1	heat shock protein 70 kD
Solyc06g076220	exp18	expansin18
Solyc06g076350	pcl1	LePCL1
Solyc06g076660	pcna	proliferating cell nuclear antigen
Solyc06g076760	Solyc06g076760	Laccase 1a
Solyc06g076820	Solyc06g076820	Zinc finger (C2H2 type) family protein
Solyc06g082010	SlC3H48	Zinc finger transcription factor 48
Solyc06g082450	SlOFP13	ovate family protein
Solyc06g082460	SlOFP14	ovate family protein 14
Solyc06g082470	SlMAPKKK42	MAP kinase kinase kinase 42
Solyc06g082590	PTI6	DNA-binding protein Pti6
Solyc06g082770	Solyc06g082770	LOB domain family protein
Solyc06g083040	AF242849	wound-inducible carboxypeptidase
Solyc06g083230	AY069920	GTP cyclohydrolase 1
Solyc06g083260	SlCycC1_1	cyclin1_1
Solyc06g083590	abi3	ABI3
Solyc06g083790	AY180975	succinyl CoA ligase beta subunit
Solyc06g083870	smc1	structural maintenance of chromosomes 1
Solyc06g084020	h1	histone H1
Solyc06g084070	SlIAA2	auxin-regulated IAA2
Solyc06g084240	cps1	copalyl diphosphate synthase
Solyc06g084390	erabp1	ER auxin binding 1
Solyc07g005030	SlDCL4	Dicer-like 4
Solyc07g005400	SlbHLH050	bHLH transcription factor 050
Solyc07g005650	SlWRKY32	WRKY transcription factor  32
Solyc07g005760	hqt	hydroxycinnamoyl CoA quinate transferase
Solyc07g006180	ddtfr5	ripening regulated protein (DDTFR5)
Solyc07g006500	t6ps-1	trehalose-6-phosphate synthase 1
Solyc07g006760	SlMAPKKK43	MAP kinase kinase kinase 43
Solyc07g006900	SlPIN2	SlPIN2
Solyc07g006970	ht3	Sugar transporter protein 3
Solyc07g007120	LeT12	class II knotted-like homeodomain protein
Solyc07g007140	SlMAPKKK44	MAP kinase kinase kinase 44
Solyc07g007600	vp1d1	vacuolar-type H+-pyrophosphatase
Solyc07g007790	sps	sucrose-phosphate synthase
Solyc07g007870	opr3	12-oxophytodienoate reductase 3
Solyc07g008020	SlIAA35	auxin-regulated 35
Solyc07g008180	SlYABBY5a	CRABS CLAW-like protein 5a
Solyc07g008400	SlMAPKKK45	MAP kinase kinase kinase 45
Solyc07g008610	TOMTRALTAK	(DB142) meloidogyne-induced giant cell protein
Solyc07g008620	eix1	EIX receptor 1
Solyc07g009380	xth2	xyloglucan endotransglucosylase-hydrolase 2
Solyc07g014620	SlSAUR63	Small auxin up-regulated RNA63
Solyc07g014690	Solyc07g014690	Potassium transporter
Solyc07g015860	AF271258	peptide deformylase AF271258
Solyc07g016150	ddtfr10	ripening regulated protein DDTFR10
Solyc07g017230	prk2	pollen receptor-like protein kinase 2
Solyc07g017540	rad51	LEU22441  LeRAD51
Solyc07g019440	agps2	ADP-glucose pyrophosphorylase large subunit 2
Solyc07g019450	SlIAA33	auxin-regulated IAA33
Solyc07g021630	SlBCAT2	SlBCAT2
Solyc07g026650	aco5	1-aminocyclopropane-1-carboxylate oxidase 5
Solyc07g032480	SlCycT1_2	cyclinT1_2
Solyc07g039550	SlDEAH21	RNA helicase DEAH-box21
Solyc07g040680	SolycHsfA9	SolycHsfA9
Solyc07g040690	nim1	non-inducible immunity 1
Solyc07g040750	SlDEAD21	RNA helicase DEAD21
Solyc07g041900	cyp3	cysteine proteinase
Solyc07g042010	SlDEAH22	RNA helicase DEAH-box22
Solyc07g042250	Cpn21	chaperonin 21 precursor
Solyc07g042260	ARF7	Auxin Response Factor 7
Solyc07g042270	SlDEAD22	RNA helicase DEAD22
Solyc07g042470	SlSAUR64	Small auxin up-regulated RNA64
Solyc07g042550	sus3	sucrose synthase
Solyc07g042680	SlMAPKKK46	MAP kinase kinase kinase 46
Solyc07g042890	SlMAPKKK47	MAP kinase kinase kinase 47
Solyc07g043310	ob5411-AY240229	ob5411-gamma-aminobutyrate transaminase subunit precursor isozyme 1
Solyc07g043310	GABA-TP1	Gamma aminobutyrate transaminase isoform 1
Solyc07g043420	gad2	2-oxoglutarate-dependent dioxygenase 2
Solyc07g043610	Solyc07g043610	Auxin response factor_SGN-U230670
Solyc07g044760	SlDEAD23	RNA helicase DEAD23
Solyc07g044860	psbx	psbXphotosystem II 23 kDa protein
Solyc07g044980	nml2	NIM1-like protein 2
Solyc07g047740	tpx2	TOMTPX2A  peroxidase
Solyc07g047780	CIP6	CONSTANS interacting protein 6
Solyc07g047910	SlMAPKKK48	MAP kinase kinase kinase 48
Solyc07g047940	SlC3H49	Zinc finger transcription factor 49
Solyc07g047960	SlWRKY1	WRKY transcription factor 1
Solyc07g047990	SlMAPKKK49	MAP kinase kinase kinase  49
Solyc07g048000	Solyc07g048000	Phototropic-responsive NPH3
Solyc07g049350	ob489-AY275554	ob489-ethylene response factor 2 AY275554
Solyc07g049460	EU503151	laccase
Solyc07g049490	Sl-ERF_F_3	Ethylene Response Factor F.3
Solyc07g049500	SlAGO6	Argonaute6
Solyc07g049530	LeACO1	1-aminocyclopropane-1-carboxylate oxidase 1
Solyc07g049690	hpl	hydroperoxide lyase
Solyc07g049720	Z75521	10kDa polypeptide precursor of photosystem 2
Solyc07g051840	SlWRKY17	WRKY transcription factor 17
Solyc07g051860	SlMAPKKK50	MAP kinase kinase kinase 50
Solyc07g051870	SlMAPKKK51	MAP kinase kinase kinase 51
Solyc07g051890	SlMAPKKK53	MAP kinase kinase kinase 53
Solyc07g051920	SlMAPKKK54	MAP kinase kinase kinase 54
Solyc07g051930	SlMAPKKK55	MAP kinase kinase kinase 55
Solyc07g052390	SLGLR3_1	glutamate receptor-like 3.1
Solyc07g052400	SLGLR3_2	glutamate receptor-like 3.2
Solyc07g052480	LEU18678	isocitrate lyase LEU18678
Solyc07g052510	px1	peroxidase (TPX1)
Solyc07g052610	SlCycU1_1	cyclinU1_1
Solyc07g052670	SlbHLH053	bHLH transcription factor 053
Solyc07g052730	AY150043	formin I2I isoform
Solyc07g052980	xth16	xyloglucan endotransglycosylase/hydrolase 16
Solyc07g053170	SlMAPKKK56	MAP kinase kinase kinase  56
Solyc07g053260	tft9	tft9
Solyc07g053410	SlTCP10	TCP transcription factor 10
Solyc07g053620	t19d8	DnaJ like protein (t19-8 gene)
Solyc07g053740	Sl-ERF_F_4	Ethylene Response Factor F.4
Solyc07g053750	SlC3H50	Zinc finger transcription factor 50
Solyc07g054210	AF243522	light dependent NADH:protochlorophyllide oxidoreductase 2
Solyc07g054830	dgk1	calmodulin-binding diacylglycerol kinase 1
Solyc07g054830	diagk1	diacylglycerol kinase
Solyc07g054950	SlCycD6_1	cyclinD6_1
Solyc07g055130	SlMAPKKK57	MAP kinase kinase kinase 57
Solyc07g055200	SlSK	SlSK
Solyc07g055280	SlWRKY78	WRKY transcription factor 78
Solyc07g055290	rab11a	LES245570 Rab11 GTPase
Solyc07g055740	AF261141	strictosidine synthase
Solyc07g055860	pp5	type 5 protein serine/threonine phosphatase 62 kDa isoform
Solyc07g055870	SlMAPKKK58	MAP kinase kinase kinase 58
Solyc07g055920	TAGL1	Tomato AGAMOUS-like 1
Solyc07g056140	TOMADPGPPS	ADP-glucose pyrophosphorylase small subunit
Solyc07g056160	CYP724B2	CYP724B2 mRNA for cytochrome P450
Solyc07g056280	SlWRKY30	WRKY transcription factor 30
Solyc07g056350	mapk12	mitogen-activated protein kinase 12
Solyc07g056420	AY082341	glutathione S-transferase AY082341
Solyc07g056480	bigst/gpx	glutathione S-transferase/peroxidase
Solyc07g056500	gstt5	glutathione S-transferase T5
Solyc07g056540	X92888	glycolate oxidase X92888
Solyc07g056570	not	notabilis
Solyc07g056580	etr2	ethylene receptor 2
Solyc07g056670	ga2ox-2	gibberellin 2-oxidase 2
Solyc07g061720	ga2ox-4	gibberellin 2-oxidase 4
Solyc07g061730	ga2ox-5	gibberellin 2-oxidase 5
Solyc07g062080	mapk11	mitogen-activated protein kinase 11
Solyc07g062140	tps1	trehalose-phosphate synthase 1
Solyc07g062530	ppc2	phosphoenolpyruvate carboxylase 2
Solyc07g062680	la	lanceolate
Solyc07g062680	SlTCP2	cycloidea
Solyc07g062840	GOB	goblet
Solyc07g062970	dig3	protein phosphatase 2C
Solyc07g063850	SlGH3_9	IAA-amido synthetase 3-9
Solyc07g063940	gras2	SCARECROW
Solyc07g064040	SlbHLH143	bHLH transcription factor143
Solyc07g064090	fie	fertilization-independent endosperm protein
Solyc07g064170	pme1.9	pectin methylesterase 1
Solyc07g064180	pme2.1	pectin methylesterase 2
Solyc07g064520	SlDEAD24	RNA helicase DEAD24
Solyc07g064590	chrdi	inducible plastid-lipid associated protein
Solyc07g064610	cdpk1	alcium-dependent protein kinase 1
Solyc07g064820	SlMAPKKK59	MAP kinase kinase kinase 59
Solyc07g064890	Sl-ERF_F_2	Ethylene Response Factor F.2
Solyc07g065210	tkr	kinesin related protein
Solyc07g065250	SlMAPKKK60	MAP kinase kinase kinase 60
Solyc07g065260	SlWRKY18	WRKY transcription factor  18
Solyc07g065270	GRAS7	GRAS7
Solyc07g065290	SlC3H51	Zinc finger transcription factor 51
Solyc07g065380	EF026083	zinc transporter EF026083
Solyc07g065500	Solyc07g065500	CCAAT-binding transcription factor
Solyc07g065840	Hsp90-2	molecular chaperone Hsp90-2
Solyc07g065980	sip	alkaline alpha-galactosidase seed imbibition protein
Solyc07g066220	SlWRKY2	WRKY transcription factor 2
Solyc07g066250	ls	lateral suppresser
Solyc07g066480	flc	flacca
Solyc07g066560	SlSAUR65	Small auxin up-regulated RNA65
Solyc07g066660	SlCycB3_1	cyclinB3_1
Solyc08g005550	aox1c	alternative oxidase 1c
Solyc08g005610	Solyc08g005610	xyloglucan endotransglucosylase-hydrolase
Solyc08g005660	NPDS1	neryl diphosphate synthase 1
Solyc08g005670	PHS1	Phellandrene synthase
Solyc08g005770	AY534531	alcohol acyl transferase
Solyc08g006320	SlWRKY11	WRKY transcription factor 11
Solyc08g006330	gtsatom	UDP-xylose phenolic glycosyltransferase
Solyc08g006500	SLGLR2_6	glutamate receptor-like 2.6
Solyc08g006740	aadc2	aromatic amino acid decarboxylase 2
Solyc08g007420	ldh2	LELDH2 L-lactate dehydrogenase
Solyc08g007430	nit2	NIT2
Solyc08g007640	i2c4	resistance complex protein I2C-4
Solyc08g007790	hmgs	3-hydroxy-3-methylglutaryl coenzyme A synthase
Solyc08g007910	SlMAPKKK61	MAP kinase kinase kinase 61
Solyc08g008050	SlPIP1.1	plasma membrane intrinsic protein 1.1
Solyc08g008100	acs6	1-aminocyclopropane-1-carboxylate synthase 6
Solyc08g008210	vpae	vacuolar proton ATPase subunit E
Solyc08g008280	SlWRKY53	WRKY transcription factor 53
Solyc08g013730	SlNIP5.1	NOD26-like intrinsic protein5.1
Solyc08g014000	loxa	lipoxygenase A
Solyc08g014120	er33	ethylene responssive protein 33
Solyc08g014420	mpk2	mitogen-activated protein kinase 2
Solyc08g021820	SlIAA29	auxin-regulated IAA29
Solyc08g023470	gps	geranyl pyrophosphate synthase
Solyc08g042050	SlDEAD25	RNA helicase DEAD25
Solyc08g043170	pro2	delta 1-pyrroline-5-carboxylate synthetase
Solyc08g048370	SlTCP29	TCP transcription factor 29
Solyc08g048390	SlTCP24	TCP transcription factor 24
Solyc08g048450	oat	ornithine aminotransferase
Solyc08g060810	EBF2	EIN3-binding F-box protein 2
Solyc08g060920	ail	IDS4-like
Solyc08g060970	AF118567	polygalacturonase AF118567
Solyc08g061220	tga1	Tomato G protein alpha-subunit
Solyc08g061970	spe4	putative spermine synthase
Solyc08g062140	SlMAPKKK62	MAP kinase kinase kinase 62
Solyc08g062490	SlWRKY50	WRKY transcription factor 50
Solyc08g062660	ranbp1	Ran binding protein-1
Solyc08g062780	SlbHLH089	bHLH transcription factor 089
Solyc08g062800	SlDEAD26	RNA helicase DEAD26
Solyc08g062920	elf2	elongation factor 2
Solyc08g062960	SolycHsfA2	SolycHsfA2
Solyc08g065320	grrl1	green ripe-like 1
Solyc08g065420	bl4	bell-like homeodomain protein 4
Solyc08g065790	vpe	vacuolar processing enzyme
Solyc08g066070	Z12127	leucine zipper Z12127
Solyc08g066240	hdc	histidine decarboxylase
Solyc08g066330	cdc2a1	LEY17225 cyclin-dependent protein kinase A-1
Solyc08g066590	Solyc08g066590	Root cap protein 3
Solyc08g066650	SlCCD8	Carotenoid Cleavage Dioxygenase 8
Solyc08g066800	tpld	phospholipase D
Solyc08g066840	SlTIP4.1	tonoplast intrinsic protein 4.1
Solyc08g067070	SlMETL	cytosine-5 DNA methyltransferaseL
Solyc08g067090	pi2.1	cyclophilin-like protein
Solyc08g067210	SlDCL3	Dicer-like 3
Solyc08g067340	SlWRKY46	WRKY transcription factor  46
Solyc08g067360	SlWRKY45	WRKY transcription factor 45
Solyc08g068170	SlOFP16	ovate family protein 16
Solyc08g068680	AADC1A	aromatic amino acid decarboxylase 1A
Solyc08g068780	tht7d8	N-hydroxycinnamoyl-CoA:tyramine N-hydroxycinnamoyl transferase THT7-8
Solyc08g068830	SlC3H52	Zinc finger transcription factor 52
Solyc08g069030	TOMAADEHYD	aminolevulinic acid dehydratase
Solyc08g069090	SlMAPKKK63	MAP kinase kinase kinase 63
Solyc08g075540	1au	alternative oxidase
Solyc08g075550	aox1b	alternative oxidase 1b
Solyc08g075820	SlRDR6b	RNA-dependent RNA polymerase6b
Solyc08g076100	gbf9	GBF9G-box binding
Solyc08g076200	SlDEAD27	RNA helicase DEAD27
Solyc08g076360	TMT	gamma-tocopherol methyltransferase
Solyc08g076470	gpat	glycerol-3-phosphate acyltransferase
Solyc08g076490	SlMAPKKK64	MAP kinase kinase kinase 64
Solyc08g076930	la3	jasmonic acid 3
Solyc08g077210	5pt1	inositol-1,4,5-triphosphate-5-phosphatase 1
Solyc08g077860	tmp	meiotic serine proteinase
Solyc08g077980	bi1	Bax inhibitor
Solyc08g078070	rab1a	small GTP-binding protein A
Solyc08g078180	Sl-ERF-A_1	Ethylene Response Factor A.1
Solyc08g078390	acx1a	peroxisomal acyl-CoA oxidase 1A
Solyc08g078400	acx1b	peroxisomal acyl-CoA oxidase 1B
Solyc08g078700	mtshp	mitochondrial small heat shock protein
Solyc08g078850	ldh1	lactate dehydrogenase
Solyc08g078950	nit1	NIT1
Solyc08g079070	ToTAL2	transaldolase ToTAL2
Solyc08g079080	lin9	Lycopersicon esculentum invertase 9
Solyc08g079100	SlYABBY1b	CRABS CLAW 1b
Solyc08g079130	SlSAUR66	Small auxin up-regulated RNA66
Solyc08g079140	SlSAUR67	Small auxin up-regulated RNA67
Solyc08g079430	cuao	partialcopper-containing amine oxidase
Solyc08g079830	ccs	copper/zinc superoxide dismutase copper chaperone precursor
Solyc08g079840	prp69	LESUBENDO L.esculentum subtilisin-like endoprotease
Solyc08g079870	p69b	subtilisin
Solyc08g080090	gf	green flesh
Solyc08g080090	ob1393-sgr1	ob1393-stay-green 1
Solyc08g080120	thox2	LEU76410  homeobox 2
Solyc08g080130	pldb1	phospholipase PLDb1
Solyc08g080150	SlTCP20	TCP transcription factor 20
Solyc08g080210	rpd1	polymerase 4 largest subunit RPD1
Solyc08g080460	SlMAPKKK65	MAP kinase kinase kinase 65
Solyc08g080620	pr5	PR-5x
Solyc08g080640	np24	NP24 protein precursor
Solyc08g080650	PRP23	PATHOGENESIS RELATED PROTEIN P23
Solyc08g080670	PR-5	Pathogenesis-related 5-like protein
Solyc08g080940	gpxle1	glutathione peroxidase  like encoding 1
Solyc08g081010	gsh1	gamma-glutamylcysteine synthetase 1
Solyc08g081190	SlPIP1.5	plasma membrane intrinsic protein 1.5
Solyc08g081210	SlMAPKKK66	MAP kinase kinase kinase 66
Solyc08g081400	bl3	bell-like homeodomain protein 3
Solyc08g081490	mapk7	mitogen-activated protein kinase 7
Solyc08g081500	thm1	LETHM1
Solyc08g081530	mdhar	monodehydroascorbate reductase
Solyc08g081540	acs1a	1-aminocyclopropane-1-carboxylate synthase 1A
Solyc08g081620	cel1	LEU13054  endo-1,4-beta-glucanase precursor
Solyc08g081630	SlWRKY56	WRKY transcription factor 56
Solyc08g081690	rboh1	NADPH oxidase
Solyc08g081780	Solyc08g081780	Dirigent protein
Solyc08g081920	AJ457975	beta 1,3-glycosyltransferase-like protein 1
Solyc08g082110	SlWRKY54	WRKY transcription factor 54
Solyc08g082210	Solyc08g082210	AP2/EREBP transcription factor
Solyc08g082250	cel8	endo-beta-1,4-D-glucanase (Cel8)
Solyc08g082820	bipgrp78	TOMBIPGRBC Tomato BiP (binding protein)/grp78
Solyc08g082980	SlMAPKKK67	MAP kinase kinase kinase  67
Solyc08g083210	cel5	endo-1,4-beta-glucanase (cel5)
Solyc09g005080	ve2	verticillium wilt disease resistance 2
Solyc09g005090	ve1	verticillium wilt disease resistance
Solyc09g005830	aci49	ACI49
Solyc09g007180	Solyc09g007180	Adenylate kinase
Solyc09g007230	SlC3H53	Zinc finger transcription factor 53
Solyc09g007630	P58IPK	P58IPK
Solyc09g007760	SlPIP2.10	plasma membrane intrinsic protein 2.10
Solyc09g007770	SlPIP2.1	plasma membrane intrinsic protein 2.1
Solyc09g007870	ein2	ethylene signaling protein
Solyc09g007970	SlSAUR68	Small auxin up-regulated RNA68
Solyc09g008030	SlTCP19	TCP transcription factor 19
Solyc09g008170	SlSAUR69	Small auxin up-regulated RNA69
Solyc09g008280	Z24743	S-adenosyl-L-methionine synthetase Z24743
Solyc09g008480	Solyc09g008480	1-phosphatidylinositol-4-phosphate 5-kinase
Solyc09g008670	td	threonine deaminase
Solyc09g009020	er28	enolase
Solyc09g009080	SlDML1	DNA demethylase1
Solyc09g009090	ctr3	CTR1-like protein kinase-3
Solyc09g009170	aci14	ACI14
Solyc09g009260	AF332957	fructose-1,6-bisphosphate aldolase
Solyc09g009980	SlSAUR70	Small auxin up-regulated RNA70
Solyc09g010080	lin5	invertase 5
Solyc09g010090	lin7	invertase 7
Solyc09g010180	spy	SPINDLY
Solyc09g010210	cel2	endo-1,4-beta-glucanase precursor (Cel2)
Solyc09g010630	hsc2	HSC2-like
Solyc09g010840	phan	phantastica
Solyc09g010860	expa4	expansin precursor 4
Solyc09g010960	SlWRKY49	WRKY transcription factor 49
Solyc09g011170	AY662518	Prf interactor 30137
Solyc09g011600	DQ996037	glutathione S-transferase
Solyc09g011630	ctu1	Glutation-S-transferase
Solyc09g011920	AF472619	uncoupling protein AF472619
Solyc09g014990	SlWRKY33	WRKY transcription factor 33
Solyc09g015770	SlWRKY81	WRKY transcription factor 81
Solyc09g015930	SlDEAD28	RNA helicase DEAD28
Solyc09g018060	SlMAPKKK69	MAP kinase kinase kinase  69
Solyc09g018170	SlMAPKKK70	MAP kinase kinase kinase  70
Solyc09g018790	SSR1	Succinic semialdehyde reductase isofom1
Solyc09g025210	adh2	alcohol dehydrogenase-2
Solyc09g057710	SlbHLH057	bHLH transcription factor 057
Solyc09g061280	krp2	p27KIP1-related-protein 2
Solyc09g061430	DQ304482	nuclear GTPase DQ304482
Solyc09g064530	SlIAA12	auxin-regulated IAA12
Solyc09g065180	AF106660	binding protein precursor AF106660
Solyc09g065200	SlCycU3_1	cyclinU3_1
Solyc09g065350	SlOFP18	ovate family protein 18
Solyc09g065540	Y00144	biotin-binding protein
Solyc09g065640	eol1	ethylene overproducer-like 1
Solyc09g065850	SlIAA3	auxin-regulated IAA3
Solyc09g066010	SlWRKY24	WRKY transcription factor 24
Solyc09g074230	st3	SlSFP7
Solyc09g074430	Solyc09g074430	Sl Monooxygenase
Solyc09g074530	Solyc09g074530	Nodulin MtN3 family protein
Solyc09g074640	SlC3H54	Zinc finger transcription factor 54
Solyc09g074830	wee1	protein kinase WEE1
Solyc09g075360	SLU20590	endo-1,4-beta-glucanase precursor
Solyc09g075420	Sl-ERF_E_1	ethylene response factor E.1
Solyc09g075440	nr	Never ripe
Solyc09g075440	Nr2	Never ripe-2
Solyc09g075760	SlCycT1_3	cyclinT1_3
Solyc09g075820	ht2	Sugar transporter protein 2
Solyc09g076000	SlMAPKKK71	MAP kinase kinase kinase 71
Solyc09g082340	vicilin	vicilin
Solyc09g082690	sod	superoxide dismutase
Solyc09g082830	SlAGO10a	Argonaute 10a
Solyc09g083280	SlIAA1	auxin-regulated IAA1
Solyc09g083290	SlIAA14	auxin-regulated IAA14
Solyc09g089610	etr6	ethylene receptor-like protein (ETR6)
Solyc09g089930	Sl-ERF_E_2	ethylene responsive factor E.2
Solyc09g090070	pt1	phosphate transporter 1
Solyc09g090100	crypt2	cryptochrome 2
Solyc09g090140	fer1	ferredoxin 1
Solyc09g090330	hrbp1	harpin binding protein 1
Solyc09g090580	eifiso4e	translation initiation factor iso4E
Solyc09g090730	amt1	AMT1
Solyc09g090740	SlDEAD29	RNA helicase DEAD29
Solyc09g090870	msh1	DNA mismatch repair protein 1
Solyc09g090910	SlIAA13	auxin-regulated IAA13
Solyc09g091030	Solyc09g091030	Beta-amylase 1
Solyc09g091510	chs1	chalcone synthase 1
Solyc09g091780	krp1	LES441249 p27KIP1-related-protein 1
Solyc09g092160	tbg2	beta-galactosidase 2
Solyc09g092250	SlC3H55	Zinc finger transcription factor 55
Solyc09g092380	sahh	S-adenosyl-l-homocysteine hydrolase
Solyc09g092470	TPS14	sesquiterpene synthase 14
Solyc09g092520	br1	xyloglucan endotransglycosylase
Solyc09g098110	SlbHLH092	bHLH transcription factor 092
Solyc09g098130.1.1	sw5	Spotted wilt resistance-5
Solyc09g098150	mca1	metacaspase 1
Solyc09g098160	pirin	pirin
Solyc10g005130	SlDCL1	Dicer-like 1
Solyc10g005520	SlDEAD30	RNA helicase DEAD30
Solyc10g005680	SlWRKY15	WRKY transcription factor 15
Solyc10g006130	SlERF36	EAR motif SlERF36
Solyc10g006290	chrdc	constitutive plastid-lipid associated protein
Solyc10g006350	CIP7	CONSTANS interacting protein 7
Solyc10g006580	rpl2	ribosomal protein L2
Solyc10g006880	nacnor	NAC domain protein
Solyc10g006900	ob5195-AF243524S1	ob5195-light dependent NADH:protochlorophyllide oxidoreductase 3 s1
Solyc10g006900	POR3	light dependent NADH:protochlorophyllide oxidoreductase 3 s2
Solyc10g007330	PNGase	peptide:N-glycanase
Solyc10g007500	mapk10	mitogen-activated protein kinase 10
Solyc10g007550	SlDEAD31	RNA helicase DEAD31
Solyc10g007600	glo2.1	glycolate oxidase
Solyc10g007960	CYP74C3	cytochrome P450 CYP74C3
Solyc10g007970	SlWRKY77	WRKY transcription factor 77
Solyc10g008270	SlbHLH094	bHLH transcription factor 094
Solyc10g008780	SlTCP30	TCP transcription factor 30
Solyc10g008880	SlC3H56	Zinc finger transcription factor 56
Solyc10g008980	X92656	triose phosphate translocator
Solyc10g009030	des1	sphingolipid delta 4 desaturase
Solyc10g009060	SlMAPKKK72	MAP kinase kinase kinase 72
Solyc10g009070	SlDEAD32	RNA helicase DEAD32
Solyc10g009110	Sl-ERF_F_5	ethylene response factor F.5
Solyc10g009350	SlMAPKKK73	MAP kinase kinase kinase 73
Solyc10g009550	SlWRKY42	WRKY transcription factor 42
Solyc10g011910	SlWRKY25	WRKY transcription factor 25
Solyc10g017490	SlMAPKKK74	MAP kinase kinase kinase 74
Solyc10g017530	SlDEAD33	RNA helicase DEAD33
Solyc10g017620	AY099454	fructokinase AY099454
Solyc10g018150	Solyc10g018150	SlCytochromeP450
Solyc10g018340	SlSAUR71	Small auxin up-regulated RNA71
Solyc10g038000	SlC3H57	Zinc finger transcription factor 57
Solyc10g044670	phyA	phytochrome A
Solyc10g044670	ob1165-phya2	ob1165-phytochrome A, type 2
Solyc10g047030	xyl1	LEXYL1
Solyc10g047040	SlC3H58	Zinc finger transcription factor 58
Solyc10g047170	LeST1-1	sulfate transporter 1
Solyc10g047240	AnnSl9	annexin 9
Solyc10g049360	SlCycA3_6	cyclin A3_6
Solyc10g050860	AY506544	DNA-binding protein AY506544
Solyc10g050890	nii2	nitrite reductase 2
Solyc10g050970	Sl-ERF_D_4	Ethylene Response Factor D.4
Solyc10g051310	TOMCLPP	clp-like energy-dependent protease
Solyc10g052540	SlSAUR73	Small auxin up-regulated RNA73
Solyc10g052550	SlSAUR74	Small auxin up-regulated RNA74
Solyc10g052560	SlSAUR75	Small auxin up-regulated RNA75
Solyc10g052580	SlSAUR76	Small auxin up-regulated RNA76
Solyc10g052590	SlSAUR77	Small auxin up-regulated RNA77
Solyc10g054440	adc1	arginine decarboxylase 1
Solyc10g054720	SlSAUR78	Small auxin up-regulated RNA78
Solyc10g054750	SlSAUR79	Small auxin up-regulated RNA79
Solyc10g054760	SlSAUR80	Small auxin up-regulated RNA80
Solyc10g054770	SlSAUR81	Small auxin up-regulated RNA81
Solyc10g054790	SlXIP1.5	X-intrinsic protein 1.5
Solyc10g054800	SlXIP1.4	X-intrinsic protein 1.4
Solyc10g054810	SlXIP1.3	X-intrinsic protein 1.3
Solyc10g054820	SlXIP1.2	X-intrinsic protein 1.2
Solyc10g054840	SlXIP1.1	X-intrinsic protein 1.1
Solyc10g055410	thm27	R2R3MYB transcription factor 32
Solyc10g055630	SlPIP2.9	plasma membrane intrinsic protein 2.9
Solyc10g055720	SlMAPKKK75	MAP kinase kinase kinase 75
Solyc10g055760	Solyc10g055760	NAC domain protein NAC6
Solyc10g055810	Z15140	chitinase Z15140
Solyc10g074500	Y16126	mitochondrial NAD-dependent isocitrate dehydrogenase
Solyc10g074720	cdkb1	B1-type cyclin dependent kinase
Solyc10g074830	Solyc10g074830	Solyc10g074830
Solyc10g074840	Solyc10g074840	Solyc10g074840
Solyc10g076180	SlOFP20	ovate family protein 20
Solyc10g076610	lysrs	lysyl-tRNA synthetase
Solyc10g076790	Solyc10g076790	SlLAX4
Solyc10g077010	SlCaM3	Calmodulin 3
Solyc10g077110	tf3a	transcription factor IIIA
Solyc10g078180	SlCycT1_1	cyclinT1_1
Solyc10g078190	SlDRM1L1	cytosine-5 DNA methyltransferaseL1
Solyc10g078330	cycb1d1	B-type cyclin
Solyc10g078370	SlPIN9	Auxin Efflux Facilitator 9
Solyc10g078490	SlSIP1.2	ripening-related mRNA
Solyc10g078500	SlSIP1.3	small basic intrinsic protein 1.3
Solyc10g078550	gdh1	glutamate dehydrogenase
Solyc10g078750	SlC3H59	Zinc finger transcription factor 59
Solyc10g079050	SlbHLH095	BHLH transcription factor o95
Solyc10g079070	SlbHLH065	bHLH transcription factor 065
Solyc10g079120	SlC3H60	Zinc finger transcription factor 60
Solyc10g079130	SlMAPKKK76	MAP kinase kinase kinase 76
Solyc10g079190	SlC3H61	Zinc finger transcription factor 61
Solyc10g079470	gldh	gldhL-galactono-1,4-lactone dehydrogenase
Solyc10g079650	SlbHLH066	bHLH transcription factor 066
Solyc10g079660	SlbHLH067	bHLH transcription factor 067
Solyc10g079680	SlbHLH068	bHLH transcription factor 068
Solyc10g079720	Solyc10g079720	Cystathionine beta-lyase
Solyc10g079860	tomqb	LEQB L.esculentum TomQ'b beta(1,3)glucanase
Solyc10g080210	pg2a	polygalacturonase
Solyc10g080260	SlC3H62	Zinc finger transcription factor 62
Solyc10g080480	SlC3H63	Zinc finger transcription factor 63
Solyc10g080630	X72734	ripening related X72734
Solyc10g080710	ats1	asparaginyl-tRNA synthetase
Solyc10g080770	npr1	NPR1-interactor protein 1
Solyc10g080880	SlPIN7	SlPIN7
Solyc10g080900	X72730	ripening related X72730
Solyc10g080950	SlCycB1_2	cyclinB1_2
